subj,time,rep,q_sh,q_el,qd_sh,qd_el,qdd_sh,qdd_el,elbow_moment,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,MF_BIClong,MF_BICshort,MF_BRA,MF_BRD_hand,humerus_mass,forearm_mass,humerus_len,forearm_len
s03,0.00000,1,27.05201,18.26967,1.22420,1.79000,1.73500,-2.02000,6.75648,0.23469,0.09692,0.20954,0.09916,137.27069,41.06934,205.74184,22.84646,0.00268,0.00194,0.00083,0.00143,1.91527,1.72559,0.29334,0.30978
s03,0.01000,1,27.06426,18.28757,1.24155,1.76980,2.46250,-3.37250,6.75374,0.23460,0.09685,0.20932,0.09912,137.22864,41.04023,205.53264,22.83826,0.00535,0.00388,0.00167,0.00285,1.91527,1.72559,0.29334,0.30978
s03,0.02000,1,27.07684,18.30507,1.27345,1.72255,2.90750,-5.41500,6.75062,0.23449,0.09677,0.20909,0.09907,137.17907,41.00835,205.31305,22.82885,0.00803,0.00581,0.00250,0.00427,1.91527,1.72559,0.29334,0.30978
s03,0.03000,1,27.08973,18.32203,1.29970,1.66150,2.33000,-6.78500,6.74680,0.23436,0.09668,0.20883,0.09901,137.11588,40.97209,205.07567,22.81724,0.01070,0.00775,0.00333,0.00570,1.91527,1.72559,0.29334,0.30978
s03,0.04000,1,27.10284,18.33830,1.32005,1.58685,1.72500,-8.12000,6.74208,0.23419,0.09657,0.20855,0.09893,137.03558,40.93044,204.81657,22.80282,0.01336,0.00968,0.00416,0.00712,1.91527,1.72559,0.29334,0.30978
s03,0.05000,1,27.11613,18.35376,1.33420,1.49910,1.09250,-9.39750,6.73643,0.23398,0.09645,0.20824,0.09884,136.93755,40.88310,204.53573,22.78544,0.01602,0.01161,0.00500,0.00853,1.91527,1.72559,0.29334,0.30978
s03,0.06000,1,27.12952,18.36828,1.34190,1.39890,0.44000,-10.60250,6.72994,0.23374,0.09631,0.20791,0.09874,136.82381,40.83048,204.23678,22.76534,0.01868,0.01353,0.00583,0.00995,1.91527,1.72559,0.29334,0.30978
s03,0.07000,1,27.14296,18.38174,1.34300,1.28705,-0.22750,-11.71750,6.72279,0.23348,0.09617,0.20756,0.09863,136.69682,40.77461,203.92484,22.74389,0.02133,0.01545,0.00666,0.01136,1.91527,1.72559,0.29334,0.30978
s03,0.08000,1,27.15638,18.39402,1.33735,1.16455,-0.90750,-12.72000,6.71526,0.23320,0.09601,0.20721,0.09850,136.56492,40.71536,203.61032,22.72025,0.02398,0.01737,0.00749,0.01277,1.91527,1.72559,0.29334,0.30978
s03,0.09000,1,27.16971,18.40503,1.32485,1.03265,-1.58250,-13.59000,6.70764,0.23292,0.09586,0.20685,0.09837,136.42950,40.66384,203.29451,22.69541,0.02662,0.01928,0.00832,0.01418,1.91527,1.72559,0.29334,0.30978
s03,0.10000,1,27.18288,18.41468,1.30570,0.89275,-2.24750,-14.31500,6.70024,0.23264,0.09571,0.20651,0.09825,136.29985,40.61268,202.99374,22.67112,0.02926,0.02119,0.00914,0.01558,1.91527,1.72559,0.29334,0.30978
s03,0.11000,1,27.19582,18.42289,1.27990,0.74635,-2.90500,-14.88000,6.69334,0.23238,0.09557,0.20619,0.09812,136.18165,40.56335,202.71681,22.64827,0.03190,0.02310,0.00997,0.01698,1.91527,1.72559,0.29334,0.30978
s03,0.12000,1,27.20848,18.42960,1.24760,0.59515,-3.54000,-15.26750,6.68720,0.23214,0.09543,0.20590,0.09801,136.08023,40.51696,202.47201,22.62744,0.03453,0.02501,0.01080,0.01839,1.91527,1.72559,0.29334,0.30978
s03,0.13000,1,27.22078,18.43479,1.20910,0.44100,-4.14750,-15.46250,6.68204,0.23193,0.09531,0.20565,0.09791,135.99900,40.47521,202.26489,22.60984,0.03716,0.02691,0.01162,0.01978,1.91527,1.72559,0.29334,0.30978
s03,0.14000,1,27.23266,18.43842,1.16465,0.28590,-4.71500,-15.46000,6.67803,0.23177,0.09520,0.20545,0.09783,135.94144,40.43885,202.10108,22.59576,0.03978,0.02881,0.01245,0.02118,1.91527,1.72559,0.29334,0.30978
s03,0.15000,1,27.24407,18.44051,1.11480,0.13180,-5.23500,-15.25500,6.67529,0.23165,0.09510,0.20529,0.09777,135.90983,40.40868,201.98438,22.58562,0.04240,0.03071,0.01327,0.02258,1.91527,1.72559,0.29334,0.30978
s03,0.16000,1,27.25496,18.44106,1.05995,-0.01920,-5.71000,-14.83750,6.67390,0.23157,0.09502,0.20519,0.09772,135.90277,40.38377,201.92298,22.58052,0.04503,0.03261,0.01409,0.02397,1.91527,1.72559,0.29334,0.30978
s03,0.17000,1,27.26527,18.44012,1.00060,-0.16495,-6.12500,-14.21250,6.67393,0.23152,0.09494,0.20513,0.09770,135.90856,40.35778,201.94298,22.58413,0.04765,0.03451,0.01492,0.02537,1.91527,1.72559,0.29334,0.30978
s03,0.18000,1,27.27497,18.43776,0.93745,-0.30345,-6.47500,-13.38000,6.67539,0.23152,0.09488,0.20514,0.09770,135.94360,40.33979,202.01268,22.59196,0.05027,0.03641,0.01574,0.02676,1.91527,1.72559,0.29334,0.30978
s03,0.19000,1,27.28402,18.43405,0.87110,-0.43255,-6.75500,-12.34500,6.67827,0.23157,0.09485,0.20520,0.09771,136.00776,40.33002,202.13121,22.60395,0.05289,0.03831,0.01656,0.02816,1.91527,1.72559,0.29334,0.30978
s03,0.20000,1,27.29239,18.42911,0.80235,-0.55035,-6.95750,-11.12500,6.68255,0.23167,0.09483,0.20531,0.09775,136.10046,40.32858,202.29697,22.61999,0.05551,0.04020,0.01739,0.02956,1.91527,1.72559,0.29334,0.30978
s03,0.21000,1,27.30007,18.42305,0.73195,-0.65505,-7.08500,-9.72500,6.68818,0.23183,0.09483,0.20546,0.09781,136.23357,40.33247,202.49569,22.63855,0.05814,0.04211,0.01821,0.03096,1.91527,1.72559,0.29334,0.30978
s03,0.22000,1,27.30703,18.41601,0.66065,-0.74485,-7.13250,-8.16500,6.69510,0.23205,0.09485,0.20564,0.09787,136.41515,40.33941,202.71574,22.65844,0.06077,0.04401,0.01904,0.03236,1.91527,1.72559,0.29334,0.30978
s03,0.23000,1,27.31328,18.40815,0.58930,-0.81835,-7.10000,-6.47500,6.70323,0.23231,0.09488,0.20587,0.09796,136.61761,40.35520,202.97799,22.68209,0.06340,0.04591,0.01986,0.03376,1.91527,1.72559,0.29334,0.30978
s03,0.24000,1,27.31882,18.39964,0.51865,-0.87435,-6.98750,-4.66750,6.71247,0.23262,0.09494,0.20615,0.09806,136.83896,40.38011,203.27946,22.70960,0.06604,0.04782,0.02069,0.03516,1.91527,1.72559,0.29334,0.30978
s03,0.25000,1,27.32365,18.39066,0.44955,-0.91170,-6.79000,-2.76250,6.72271,0.23296,0.09503,0.20647,0.09819,137.07659,40.41301,203.61585,22.74001,0.06868,0.04973,0.02151,0.03657,1.91527,1.72559,0.29334,0.30978
s03,0.26000,1,27.32781,18.38141,0.38285,-0.92960,-6.51750,-0.79750,6.73383,0.23335,0.09513,0.20683,0.09833,137.32734,40.45370,203.98207,22.77320,0.07133,0.05164,0.02234,0.03797,1.91527,1.72559,0.29334,0.30978
s03,0.27000,1,27.33131,18.37207,0.31920,-0.92765,-6.17500,1.20000,6.74571,0.23376,0.09526,0.20723,0.09848,137.58824,40.50164,204.37309,22.80877,0.07398,0.05356,0.02317,0.03939,1.91527,1.72559,0.29334,0.30978
s03,0.28000,1,27.33419,18.36285,0.25935,-0.90560,-5.76250,3.21250,6.75818,0.23421,0.09541,0.20766,0.09866,137.85613,40.55617,204.78347,22.84629,0.07664,0.05548,0.02400,0.04080,1.91527,1.72559,0.29334,0.30978
s03,0.29000,1,27.33649,18.35396,0.20395,-0.86340,-5.29000,5.20500,6.77110,0.23467,0.09557,0.20811,0.09884,138.12770,40.61655,205.20743,22.88528,0.07931,0.05740,0.02483,0.04222,1.91527,1.72559,0.29334,0.30978
s03,0.30000,1,27.33827,18.34559,0.15355,-0.80150,-4.76500,7.14750,6.78429,0.23515,0.09575,0.20858,0.09903,138.39955,40.68196,205.63889,22.92523,0.08198,0.05933,0.02566,0.04364,1.91527,1.72559,0.29334,0.30978
s03,0.31000,1,27.33957,18.33793,0.10865,-0.72045,-4.19750,9.02250,6.79760,0.23563,0.09595,0.20906,0.09923,138.66617,40.75292,206.06906,22.96694,0.08466,0.06126,0.02650,0.04506,1.91527,1.72559,0.29334,0.30978
s03,0.32000,1,27.34044,18.33118,0.06960,-0.62105,-3.59000,10.80250,6.81082,0.23612,0.09615,0.20954,0.09943,138.92814,40.82542,206.49656,23.00710,0.08734,0.06320,0.02734,0.04649,1.91527,1.72559,0.29334,0.30978
s03,0.33000,1,27.34096,18.32551,0.03685,-0.50440,-2.95500,12.45500,6.82380,0.23661,0.09636,0.21002,0.09964,139.17966,40.90001,206.91198,23.04662,0.09003,0.06514,0.02817,0.04792,1.91527,1.72559,0.29334,0.30978
s03,0.34000,1,27.34118,18.32109,0.01050,-0.37195,-2.31250,13.96000,6.83632,0.23709,0.09657,0.21049,0.09984,139.41957,40.97391,207.31044,23.08381,0.09273,0.06709,0.02901,0.04936,1.91527,1.72559,0.29334,0.30978
s03,0.35000,1,27.34117,18.31807,-0.00940,-0.22520,-1.66500,15.30250,6.84821,0.23755,0.09678,0.21095,0.10004,139.63955,41.04916,207.68156,23.12026,0.09543,0.06904,0.02986,0.05079,1.91527,1.72559,0.29334,0.30978
s03,0.36000,1,27.34099,18.31658,-0.02280,-0.06590,-1.02500,16.45250,6.85928,0.23798,0.09699,0.21137,0.10023,139.83854,41.12285,208.02055,23.15424,0.09814,0.07100,0.03070,0.05223,1.91527,1.72559,0.29334,0.30978
s03,0.37000,1,27.34071,18.31675,-0.02990,0.10385,-0.40500,17.38750,6.86932,0.23836,0.09718,0.21174,0.10040,140.01506,41.19253,208.32161,23.18634,0.10086,0.07296,0.03154,0.05367,1.91527,1.72559,0.29334,0.30978
s03,0.38000,1,27.34039,18.31866,-0.03090,0.28185,0.18500,18.09250,6.87816,0.23869,0.09734,0.21204,0.10054,140.17787,41.25084,208.57263,23.21453,0.10358,0.07492,0.03239,0.05512,1.91527,1.72559,0.29334,0.30978
s03,0.39000,1,27.34009,18.32239,-0.02620,0.46570,0.73000,18.55000,6.88561,0.23898,0.09748,0.21229,0.10067,140.31186,41.30270,208.77146,23.23848,0.10630,0.07688,0.03324,0.05657,1.91527,1.72559,0.29334,0.30978
s03,0.40000,1,27.33987,18.32798,-0.01630,0.65285,1.21500,18.74000,6.89150,0.23921,0.09761,0.21248,0.10078,140.41416,41.34662,208.91268,23.25759,0.10902,0.07885,0.03408,0.05801,1.91527,1.72559,0.29334,0.30978
s03,0.41000,1,27.33977,18.33544,-0.00190,0.84050,1.63250,18.64750,6.89566,0.23939,0.09771,0.21261,0.10086,140.48173,41.38157,208.99107,23.27135,0.11175,0.08081,0.03493,0.05946,1.91527,1.72559,0.29334,0.30978
s03,0.42000,1,27.33983,18.34479,0.01635,1.02580,1.98000,18.26000,6.89795,0.23950,0.09779,0.21266,0.10092,140.51197,41.40643,209.00211,23.27926,0.11447,0.08278,0.03578,0.06091,1.91527,1.72559,0.29334,0.30978
s03,0.43000,1,27.34010,18.35596,0.03770,1.20570,2.24000,17.56500,6.89822,0.23954,0.09784,0.21265,0.10095,140.50264,41.42014,208.94198,23.28088,0.11720,0.08475,0.03663,0.06236,1.91527,1.72559,0.29334,0.30978
s03,0.44000,1,27.34059,18.36890,0.06115,1.37710,2.40250,16.55750,6.89637,0.23951,0.09786,0.21255,0.10095,140.45193,41.42178,208.80769,23.27584,0.11992,0.08671,0.03749,0.06381,1.91527,1.72559,0.29334,0.30978
s03,0.45000,1,27.34132,18.38350,0.08575,1.53685,2.46500,15.22750,6.89230,0.23940,0.09784,0.21238,0.10091,140.35849,41.41053,208.59718,23.26381,0.12264,0.08868,0.03834,0.06525,1.91527,1.72559,0.29334,0.30978
s03,0.46000,1,27.34230,18.39964,0.11045,1.68165,2.42000,13.58000,6.88595,0.23921,0.09780,0.21212,0.10084,140.22153,41.38572,208.30940,23.24459,0.12536,0.09064,0.03919,0.06670,1.91527,1.72559,0.29334,0.30978
s03,0.47000,1,27.34353,18.41714,0.13415,1.80845,2.26250,11.62250,6.87730,0.23894,0.09771,0.21178,0.10074,140.04082,41.34687,207.94444,23.21804,0.12807,0.09260,0.04004,0.06814,1.91527,1.72559,0.29334,0.30978
s03,0.48000,1,27.34498,18.43581,0.15570,1.91410,1.99250,9.35250,6.86633,0.23859,0.09760,0.21136,0.10060,139.81693,41.29353,207.50364,23.18411,0.13078,0.09455,0.04089,0.06958,1.91527,1.72559,0.29334,0.30978
s03,0.49000,1,27.34664,18.45542,0.17400,1.99550,1.60250,6.79750,6.85309,0.23815,0.09744,0.21085,0.10043,139.55067,41.22589,206.98925,23.14293,0.13348,0.09650,0.04173,0.07102,1.91527,1.72559,0.29334,0.30978
s03,0.50000,1,27.34846,18.47572,0.18775,2.05005,1.09500,3.98250,6.83764,0.23764,0.09725,0.21027,0.10022,139.24391,41.14394,206.40505,23.09466,0.13617,0.09845,0.04258,0.07245,1.91527,1.72559,0.29334,0.30978
s03,0.51000,1,27.35040,18.49642,0.19590,2.07515,0.48250,0.92000,6.82009,0.23705,0.09702,0.20961,0.09998,138.89994,41.04744,205.75732,23.03884,0.13886,0.10038,0.04342,0.07387,1.91527,1.72559,0.29334,0.30978
s03,0.52000,1,27.35238,18.51722,0.19740,2.06845,-0.24500,-2.36000,6.80058,0.23639,0.09676,0.20889,0.09971,138.52002,40.93818,205.04931,22.97745,0.14153,0.10231,0.04427,0.07529,1.91527,1.72559,0.29334,0.30978
s03,0.53000,1,27.35434,18.53779,0.19100,2.02795,-1.07750,-5.81500,6.77928,0.23566,0.09647,0.20810,0.09940,138.10871,40.81635,204.28957,22.91024,0.14419,0.10424,0.04511,0.07671,1.91527,1.72559,0.29334,0.30978
s03,0.54000,1,27.35620,18.55778,0.17585,1.95215,-1.99500,-9.40500,6.75640,0.23488,0.09614,0.20726,0.09907,137.66914,40.68367,203.48563,22.83829,0.14684,0.10615,0.04595,0.07812,1.91527,1.72559,0.29334,0.30978
s03,0.55000,1,27.35786,18.57683,0.15110,1.83985,-3.00250,-13.09500,6.73218,0.23404,0.09579,0.20638,0.09872,137.20839,40.53995,202.64799,22.76138,0.14948,0.10806,0.04678,0.07952,1.91527,1.72559,0.29334,0.30978
s03,0.56000,1,27.35922,18.59457,0.11580,1.69025,-4.08750,-16.84000,6.70686,0.23316,0.09542,0.20546,0.09835,136.73052,40.38733,201.78585,22.68078,0.15211,0.10995,0.04761,0.08092,1.91527,1.72559,0.29334,0.30978
s03,0.57000,1,27.36018,18.61064,0.06935,1.50305,-5.22500,-20.59750,6.68075,0.23225,0.09502,0.20452,0.09795,136.24113,40.22739,200.90981,22.59740,0.15473,0.11184,0.04844,0.08231,1.91527,1.72559,0.29334,0.30978
s03,0.58000,1,27.36061,18.62464,0.01130,1.27830,-6.40500,-24.31500,6.65415,0.23131,0.09461,0.20357,0.09755,135.74591,40.06202,200.03140,22.51203,0.15733,0.11372,0.04927,0.08369,1.91527,1.72559,0.29334,0.30978
s03,0.59000,1,27.36040,18.63620,-0.05875,1.01675,-7.61250,-27.94250,6.62736,0.23036,0.09419,0.20262,0.09714,135.25157,39.89284,199.16136,22.42598,0.15992,0.11559,0.05009,0.08507,1.91527,1.72559,0.29334,0.30978
s03,0.60000,1,27.35944,18.64497,-0.14095,0.71945,-8.82750,-31.44000,6.60074,0.22942,0.09376,0.20169,0.09673,134.76423,39.72195,198.31200,22.34014,0.16250,0.11745,0.05091,0.08644,1.91527,1.72559,0.29334,0.30978
s03,0.61000,1,27.35758,18.65059,-0.23530,0.38795,-10.03250,-34.76250,6.57462,0.22848,0.09333,0.20077,0.09631,134.29038,39.55147,197.49531,22.25562,0.16507,0.11930,0.05173,0.08781,1.91527,1.72559,0.29334,0.30978
s03,0.62000,1,27.35473,18.65273,-0.34160,0.02420,-11.20750,-37.86250,6.54934,0.22762,0.09285,0.19986,0.09585,133.90847,39.36303,196.68487,22.16003,0.16762,0.12114,0.05254,0.08916,1.91527,1.72559,0.29334,0.30978
s03,0.63000,1,27.35075,18.65107,-0.45945,-0.36930,-12.33250,-40.68750,6.52527,0.22671,0.09232,0.19894,0.09542,133.55169,39.15064,195.95729,22.08263,0.17017,0.12297,0.05334,0.09052,1.91527,1.72559,0.29334,0.30978
s03,0.64000,1,27.34554,18.64534,-0.58825,-0.78955,-13.38500,-43.20250,6.50276,0.22584,0.09181,0.19807,0.09499,133.22173,38.95989,195.29040,22.00913,0.17270,0.12480,0.05415,0.09186,1.91527,1.72559,0.29334,0.30978
s03,0.65000,1,27.33899,18.63528,-0.72715,-1.23335,-14.34250,-45.36500,6.48214,0.22503,0.09132,0.19726,0.09459,132.93339,38.78018,194.70113,21.94094,0.17523,0.12661,0.05495,0.09320,1.91527,1.72559,0.29334,0.30978
s03,0.66000,1,27.33100,18.62068,-0.87510,-1.69685,-15.19250,-47.12750,6.46378,0.22428,0.09085,0.19654,0.09421,132.69349,38.61083,194.20386,21.87942,0.17775,0.12842,0.05574,0.09454,1.91527,1.72559,0.29334,0.30978
s03,0.67000,1,27.32148,18.60135,-1.03100,-2.17590,-15.91750,-48.45250,6.44800,0.22363,0.09041,0.19592,0.09386,132.50746,38.45440,193.81008,21.82563,0.18026,0.13022,0.05654,0.09587,1.91527,1.72559,0.29334,0.30978
s03,0.68000,1,27.31038,18.57716,-1.19345,-2.66590,-16.48750,-49.30250,6.43514,0.22307,0.09001,0.19541,0.09355,132.38039,38.31340,193.53088,21.78058,0.18276,0.13202,0.05733,0.09720,1.91527,1.72559,0.29334,0.30978
s03,0.69000,1,27.29762,18.54803,-1.36075,-3.16195,-16.88750,-49.64000,6.42549,0.22261,0.08965,0.19503,0.09329,132.31719,38.19026,193.37648,21.74532,0.18526,0.13381,0.05811,0.09852,1.91527,1.72559,0.29334,0.30978
s03,0.70000,1,27.28316,18.51392,-1.53120,-3.65870,-17.10750,-49.43000,6.41937,0.22228,0.08934,0.19479,0.09307,132.32225,38.08736,193.35669,21.72078,0.18776,0.13560,0.05890,0.09984,1.91527,1.72559,0.29334,0.30978
s03,0.71000,1,27.26699,18.47486,-1.70290,-4.15055,-17.13000,-48.64250,6.41703,0.22208,0.08908,0.19469,0.09291,132.39951,38.00696,193.48042,21.70787,0.19026,0.13739,0.05968,0.10117,1.91527,1.72559,0.29334,0.30978
s03,0.72000,1,27.24910,18.43091,-1.87380,-4.63155,-16.94750,-47.24500,6.41873,0.22201,0.08889,0.19475,0.09281,132.55253,37.95118,193.75571,21.70739,0.19276,0.13917,0.06046,0.10249,1.91527,1.72559,0.29334,0.30978
s03,0.73000,1,27.22952,18.38222,-2.04185,-5.09545,-16.55000,-45.21500,6.42469,0.22210,0.08876,0.19498,0.09277,132.78420,37.92205,194.18951,21.72011,0.19526,0.14096,0.06124,0.10382,1.91527,1.72559,0.29334,0.30978
s03,0.74000,1,27.20827,18.32900,-2.20480,-5.53585,-15.92000,-42.52500,6.43510,0.22234,0.08871,0.19539,0.09279,133.09687,37.92140,194.78767,21.74671,0.19777,0.14276,0.06202,0.10515,1.91527,1.72559,0.29334,0.30978
s03,0.75000,1,27.18542,18.27151,-2.36025,-5.94595,-15.06250,-39.16250,6.45012,0.22274,0.08873,0.19598,0.09289,133.49218,37.95093,195.55476,21.78775,0.20030,0.14456,0.06279,0.10648,1.91527,1.72559,0.29334,0.30978
s03,0.76000,1,27.16106,18.21008,-2.50605,-6.31910,-13.98000,-35.11500,6.46988,0.22331,0.08883,0.19676,0.09306,133.97107,38.01214,196.49398,21.84371,0.20283,0.14636,0.06357,0.10782,1.91527,1.72559,0.29334,0.30978
s03,0.77000,1,27.13530,18.14513,-2.63985,-6.64825,-12.65750,-30.36500,6.49446,0.22405,0.08901,0.19773,0.09331,134.53373,38.10635,197.60707,21.91495,0.20537,0.14818,0.06435,0.10917,1.91527,1.72559,0.29334,0.30978
s03,0.78000,1,27.10826,18.07712,-2.75920,-6.92640,-11.10750,-24.92000,6.52391,0.22497,0.08928,0.19889,0.09364,135.17956,38.23468,198.89409,22.00174,0.20794,0.15001,0.06513,0.11052,1.91527,1.72559,0.29334,0.30978
s03,0.79000,1,27.08011,18.00660,-2.86200,-7.14665,-9.34250,-18.78250,6.55824,0.22607,0.08965,0.20026,0.09404,135.90704,38.39810,200.35365,22.10416,0.21052,0.15185,0.06591,0.11189,1.91527,1.72559,0.29334,0.30978
s03,0.80000,1,27.05102,17.93418,-2.94605,-7.30205,-7.35500,-11.96250,6.59740,0.22734,0.09010,0.20182,0.09453,136.71388,38.59734,201.98238,22.22221,0.21312,0.15370,0.06670,0.11326,1.91527,1.72559,0.29334,0.30978
s03,0.81000,1,27.02119,17.86056,-3.00910,-7.38590,-5.16000,-4.47000,6.64132,0.22876,0.09068,0.20356,0.09515,137.58060,38.84535,203.75663,22.36606,0.21575,0.15557,0.06749,0.11465,1.91527,1.72559,0.29334,0.30978
s03,0.82000,1,26.99084,17.78646,-3.04925,-7.39145,-2.78250,3.67250,6.68987,0.23041,0.09131,0.20553,0.09576,138.55221,39.10534,205.72493,22.50462,0.21840,0.15746,0.06828,0.11606,1.91527,1.72559,0.29334,0.30978
s03,0.83000,1,26.96021,17.71273,-3.06475,-7.31245,-0.22750,12.42500,6.74290,0.23221,0.09205,0.20767,0.09650,139.57473,39.41469,207.82291,22.66827,0.22109,0.15937,0.06907,0.11747,1.91527,1.72559,0.29334,0.30978
s03,0.84000,1,26.92955,17.64022,-3.05380,-7.14295,2.48750,21.76500,6.80020,0.23415,0.09293,0.20997,0.09736,140.64372,39.77261,210.04033,22.85606,0.22380,0.16131,0.06988,0.11891,1.91527,1.72559,0.29334,0.30978
s03,0.85000,1,26.89913,17.56987,-3.01500,-6.87715,5.33500,31.65250,6.86153,0.23627,0.09388,0.21246,0.09826,141.78326,40.15575,212.39972,23.04783,0.22655,0.16326,0.07069,0.12036,1.91527,1.72559,0.29334,0.30978
s03,0.86000,1,26.86925,17.50267,-2.94710,-6.50990,8.30000,42.03000,6.92661,0.23854,0.09493,0.21512,0.09924,142.97105,40.57511,214.86987,23.25208,0.22933,0.16525,0.07150,0.12183,1.91527,1.72559,0.29334,0.30978
s03,0.87000,1,26.84019,17.43967,-2.84900,-6.03655,11.36000,52.85000,6.99512,0.24097,0.09608,0.21793,0.10030,144.19924,41.03024,217.43450,23.46783,0.23215,0.16726,0.07232,0.12332,1.91527,1.72559,0.29334,0.30978
s03,0.88000,1,26.81227,17.38194,-2.71990,-5.45290,14.48250,64.06500,7.06673,0.24353,0.09734,0.22087,0.10143,145.45854,41.52162,220.07288,23.69523,0.23501,0.16930,0.07316,0.12484,1.91527,1.72559,0.29334,0.30978
s03,0.89000,1,26.78579,17.33061,-2.55935,-4.75525,17.64000,75.61250,7.14107,0.24622,0.09870,0.22395,0.10264,146.74197,42.04684,222.76875,23.93140,0.23791,0.17137,0.07399,0.12637,1.91527,1.72559,0.29334,0.30978
s03,0.90000,1,26.76108,17.28684,-2.36710,-3.94065,20.81000,87.42500,7.21774,0.24902,0.10016,0.22712,0.10392,148.03529,42.60868,225.49568,24.17802,0.24084,0.17348,0.07484,0.12793,1.91527,1.72559,0.29334,0.30978
s03,0.91000,1,26.73845,17.25180,-2.14315,-3.00675,23.96250,99.44000,7.29634,0.25194,0.10173,0.23040,0.10526,149.33479,43.20182,228.23822,24.42996,0.24382,0.17561,0.07570,0.12950,1.91527,1.72559,0.29334,0.30978
s03,0.92000,1,26.71822,17.22670,-1.88785,-1.95185,27.06250,111.59750,7.37645,0.25495,0.10339,0.23374,0.10667,150.62674,43.82798,230.96928,24.68790,0.24685,0.17778,0.07658,0.13111,1.91527,1.72559,0.29334,0.30978
s03,0.93000,1,26.70069,17.21276,-1.60190,-0.77480,30.07750,123.83000,7.45764,0.25801,0.10521,0.23709,0.10812,151.88184,44.54045,233.62271,24.94604,0.24991,0.17998,0.07746,0.13273,1.91527,1.72559,0.29334,0.30978
s03,0.94000,1,26.68618,17.21121,-1.28630,0.52475,32.98750,136.05750,7.53948,0.26100,0.10707,0.24045,0.10961,153.02352,45.27578,236.33659,25.22210,0.25301,0.18222,0.07835,0.13438,1.91527,1.72559,0.29334,0.30978
s03,0.95000,1,26.67497,17.22326,-0.94215,1.94635,35.76000,148.21750,7.62153,0.26394,0.10871,0.24354,0.11104,154.28254,45.91144,238.95879,25.50392,0.25615,0.18449,0.07926,0.13605,1.91527,1.72559,0.29334,0.30978
s03,0.96000,1,26.66734,17.25013,-0.57110,3.48910,38.35500,160.25500,7.70339,0.26696,0.11031,0.24641,0.11244,155.67926,46.52781,241.32509,25.77358,0.25933,0.18679,0.08018,0.13774,1.91527,1.72559,0.29334,0.30978
s03,0.97000,1,26.66355,17.29304,-0.17505,5.15145,40.75250,172.10000,7.78465,0.26998,0.11195,0.24917,0.11385,157.04849,47.15203,243.54465,26.04226,0.26254,0.18911,0.08112,0.13945,1.91527,1.72559,0.29334,0.30978
s03,0.98000,1,26.66384,17.35316,0.24395,6.93110,42.92250,183.68750,7.86494,0.27299,0.11362,0.25179,0.11527,158.38194,47.78184,245.59139,26.30931,0.26579,0.19146,0.08207,0.14117,1.91527,1.72559,0.29334,0.30978
s03,0.99000,1,26.66842,17.43166,0.68340,8.82520,44.83750,194.97250,7.94389,0.27599,0.11531,0.25426,0.11669,159.67372,48.41349,247.44300,26.57271,0.26906,0.19384,0.08303,0.14291,1.91527,1.72559,0.29334,0.30978
s03,1.00000,1,26.67750,17.52967,1.14070,10.83055,46.47750,205.90500,8.02119,0.27894,0.11702,0.25654,0.11812,160.91410,49.04610,249.07517,26.83260,0.27236,0.19624,0.08401,0.14467,1.91527,1.72559,0.29334,0.30978
s03,1.01000,1,26.69124,17.64827,1.61295,12.94330,47.81500,216.43750,8.09656,0.28185,0.11874,0.25862,0.11954,162.09994,49.67476,250.47060,27.08629,0.27568,0.19866,0.08500,0.14644,1.91527,1.72559,0.29334,0.30978
s03,1.02000,1,26.70976,17.78853,2.09700,15.15930,48.83500,226.53500,8.16975,0.28470,0.12046,0.26047,0.12094,163.22546,50.29681,251.61104,27.33291,0.27903,0.20109,0.08601,0.14823,1.91527,1.72559,0.29334,0.30978
s03,1.03000,1,26.73318,17.95146,2.58965,17.47400,49.51750,236.16750,8.24057,0.28748,0.12218,0.26207,0.12233,164.28407,50.91046,252.48018,27.57214,0.28239,0.20354,0.08704,0.15002,1.91527,1.72559,0.29334,0.30978
s03,1.04000,1,26.76156,18.13801,3.08735,19.88265,49.85000,245.31250,8.30886,0.29018,0.12389,0.26340,0.12370,165.27282,51.51219,253.06650,27.80249,0.28577,0.20601,0.08809,0.15182,1.91527,1.72559,0.29334,0.30978
s03,1.05000,1,26.79493,18.34911,3.58665,22.38025,49.83000,253.94500,8.37454,0.29280,0.12559,0.26446,0.12505,166.18703,52.09986,253.36017,28.02346,0.28916,0.20849,0.08915,0.15363,1.91527,1.72559,0.29334,0.30978
s03,1.06000,1,26.83329,18.58562,4.08395,24.96155,49.44250,262.06500,8.43754,0.29532,0.12727,0.26523,0.12637,167.02435,52.67058,253.35517,28.23407,0.29255,0.21097,0.09024,0.15544,1.91527,1.72559,0.29334,0.30978
s03,1.07000,1,26.87661,18.84834,4.57550,27.62155,48.68250,269.66750,8.49785,0.29775,0.12893,0.26570,0.12766,167.78267,53.22178,253.04839,28.43356,0.29595,0.21346,0.09134,0.15726,1.91527,1.72559,0.29334,0.30978
